reviewId,content,clean_content,score,sentiment
b4b6dd9c-11f5-423e-80fd-dcc4e99baa59,"update terus, semakin lama semakin berat dan semakin lelet.",update terus makin lama makin berat makin lambat,2,Negative
7c1a914d-c1e5-410b-9782-c8f541de8566,"kq mao di klik gambar nya selalu balik ke layar utama?jdi susah blnja nya,krna mao liat plihan2 lain suka balik ke layar beranda",kq mao klik gambar nya selalu balik layar utama jdi susah blnja nya krna mao liat plihan lain suka balik layar beranda,2,Negative
cfd39be3-99f7-4035-816a-f6efd1de7d85,"So far bagus sih, tapi paling mengganggu adalah setiap flash sale top itemnya pasti ludes sama akun robot. Bikin ga nyaman",so far bagus tapi paling ganggu tiap flash sale mantap item pasti ludes sama akun robot bikin tidak nyaman,2,Negative
8dd45cde-cb69-4ce5-b35b-7388a6c70fff,"Shopee nya kaya taii ihh ngeselin banget ,shopee nya lemott😒😒",shopee nya kaya taii ihh ngeselin banget shopee nya lemott,2,Negative
7d3b2e79-b0bb-4fcd-b04a-457967494463,"Udah kaya main game aja buka shopee, lemot dan ngelag ngelag, mohon diperbaiki",kaya main game aja buka shopee lambat ngelag ngelag mohon baik,2,Negative
ba55d97c-e030-4402-b65b-8ab69b2d1f12,"Maaf bintang nya kukurangi 🙏 Makin lemot,ongkir makin mahal,orderan makin lama nyampenya,trus juga kenapa banyak notif live dari toko yg ga diikutin muncul di notifikasi shopee? Pokoknya shopee makin lama makin ga banget lah, lebih murah dan lebih cepat lg diaplikasi sebelah ktimbang shopee",maaf bintang nya kurang makin lambat ongkir makin mahal order makin lama nyampenya terus kenapa banyak notif live toko tidak diikutin muncul notifikasi shopee pokok shopee makin lama makin tidak banget lebih murah lebih cepat lg aplikasi belah ktimbang shopee,2,Negative
444ee813-3dcf-40e7-9d1e-491b3ca3a19e,ᴷⁿᵖ ʰʳⁱ ⁱⁿⁱ ˢʰᵒᵖᵉᵉ ˡᵒᵍ ᵒᵘᵗ ˢⁿᵈʳⁱ ʸᵃ..? ᴰᵃⁿ ˢᵘˢᵃʰ ˡᵒᵍ ⁱⁿ ˡᵃᵍⁱ,,2,Negative
43d06e33-6bc6-42e5-a384-b5989313078f,"Halo mba SHOPPE , kenapa saya tidak bisa aktifkan Shoppe Pay Later sudah 5 bulan coba terus , coba terus Kenapa? , padahal saya sudah member Gold , mohon penjelasannya ??",halo mba shoppe kenapa tidak bisa aktif shoppe pay later bulan coba terus coba terus kenapa padahal member gold mohon jelas,2,Negative
171497a7-c912-4944-9feb-b1d2128c9be6,"Duh force close trs apps nya.. Kembali ke halaman utama mulu, ngga bisa masuk, kenapa ini?? Udah seminggu ini lho kayak gini trs.",duh force close terus apps nya kembali halaman utama mulu ngga bisa masuk kenapa minggu lho kayak gin terus,2,Negative
7605398b-1622-499c-b228-cc229520e6b6,Gratis onkirnya kok hilang,gratis onkirnya hilang,2,Negative
10c2172e-8c5b-480a-a201-2933a82e10a6,"Ko makin skrang makin mahal yah biaya penanganannya,,",ko makin skrang makin mahal yah biaya tangan,2,Negative
26e95e7a-bcd2-4ba0-b85c-3e7fbc4c0ea4,"Skrg aplikasi shopee loading nya lamaaa banget, mending kyak dulu aja deh, ini biar baru buka aplikasi aja udh bikin males deh krn lalod banget",skrg aplikasi shopee loading nya lamaa banget mending kyak dulu aja biar baru buka aplikasi aja bikin malas lalod banget,2,Negative
57a128ae-4780-4aa5-a638-136c5262f63c,Ini mau bayar payleter ngk bisa .perbaikan mulu giliran mau di bayar susah bangat..,mau bayar payleter ngk bisa baik mulu gilir mau bayar susah bangat,2,Negative
a7262368-1289-4e89-b568-0503ad113bef,Marketplace paling LEMOT yaa.. di SHOPEE Sudah lama masalah ini masih belum bisa di selesaikan,marketplace paling lambat yaa shopee lama masalah masih belum bisa selesai,2,Negative
3a39ef51-8e42-43bb-9877-83a320e350bb,Mahal bett,mahal bett,2,Negative
f668bb90-c8f0-4202-8b0e-ae13460bd067,Gak jelas lama ini aplikasi shopeer..shopee pinjam bisa gak ada...padahal sering belanja,tidak jelas lama aplikasi shopeer shopee pinjam bisa tidak padahal sering belanja,2,Negative
3eecdce8-4ba1-441e-bdf5-72a3a6d8fcc7,Gk bisa di update shopeenya. Knpa ya...,tidak bisa update shopeenya knpa,2,Negative
7c09ae43-6974-4350-9992-91b71063144f,"Maaf aku turunin bintangnya,,semakin di update,semakin berat dan semakin lemot..padahal sinyal bagus..",maaf aku turunin bintang makin update makin berat makin lambat padahal sinyal bagus,2,Negative
54325537-6e83-4a33-b896-eaadf3cd089b,"Balikin shopee kayak dulu Napa g enk shopee sekarang, kalau nyari barang g bisa, padahal kata kunci benar, ayolah jgn update Mulu liatin orang pakai android kek gw ga bisa cari yang aku mau, pliss",balikin shopee kayak dulu napa tidak enk shopee sekarang kalau nyari barang tidak bisa padahal kata kunci benar ayo jgn update mulu liatin orang pakai android kek tidak bisa cari aku mau pliss,2,Negative
16dd995d-85c5-458d-871f-b0847782096d,"Kenapa ya shopee makin update malah gak bisa dibuka aplikasinya? Saya mau buka aplikasinya malah tiba-tiba diam sendiri aplikasinya tidak bisa dipencet, lalu tiba-tiba dia bakal keluar sendiri -_- tolong dong diperbaiki lagi shopee. Saya udah download dan uninstal berkali-kali tapi hasilnya tetep kayak gitu.",kenapa shopee makin update malah tidak bisa buka aplikasi mau buka aplikasi malah tiba tiba diam sendiri aplikasi tidak bisa pencet lalu tiba tiba bakal keluar sendiri tolong baik lagi shopee download uninstal kali kali tapi hasil tetep kayak gitu,2,Negative
de8ecd2a-7a5c-45a4-80fd-880f22bfa487,Udah di update kok makin error. Masa terus terusan dalam perbaikan. Gimana inii,update makin rusak masa terus terus baik gimana ini,2,Negative
80dc4076-9a69-499f-8ffc-37c3d8e779d2,Kenapa sudah 3 hari ini aplikasi tidak bisa diakses?,kenapa hari aplikasi tidak bisa akses,2,Negative
6c075f9f-37c5-4df8-9074-767d9b6b2808,Menurut saya cukup video review saja dan Saran gak usah ada video sprt tik tok.,turut cukup video review saran tidak usah video sprt tik tok,2,Negative
db5bd698-0ff7-4e3c-b148-da2b63e7794f,Sy tidak puas masa Sy pengguna baru dpt voucher PLN tp g bisa dipakai,tidak puas masa guna baru dapat voucher pln tapi tidak bisa pakai,2,Negative
6b497f96-b221-42b9-bf57-6a0ebb9cca63,Aplikasi sangat lemot parah,aplikasi sangat lambat parah,2,Negative
fd99e486-97de-4d8e-9357-688e2fa93d17,"makin gx ngotak ongkirnya hrus blnja 40rb bru bs gratis ongkir itupun gx full cuma separo, mana skrng ada biaya layanan lebih enjoy shopee yg dlu klo hrus byar ongkir yg mahal mnding blnja offline",makin gx ngotak ongkirnya hrus blnja rb bru bs gratis ongkir itu gx full cuma paro mana skrng biaya layan lebih enjoy shopee dlu kalau hrus byar ongkir mahal mnding blnja offline,2,Negative
1d2483bb-e032-4715-8f38-4253f4f1ff1d,Shopee food sering error masalah lokasi,shopee food sering rusak masalah lokasi,2,Negative
8a03dba5-d575-4e01-9796-e4fda267f4b0,"Shopee makin kesini makin pelit ya, dari voucer gratong yg biasanya 30k udh bisa gratong skrg jadi 40k baru dpt voucer, terus shopee video yg biasanya 30 menit jadi 1 Jam, shopee tanam yg biasanya bantuan 50 air, jadi 30 air, terus kalo ngebantu 10 org dpt air 30 skrg jdi 3 org doang, trs biaya penanganan makin mahal,maksutnya apaya, pengen bgt org"" beralih ke app lain, padahal aku ttp setia sm shopee krna gratong dan game nya, kalo begini sepertinya akan bnyk yg berpindah haluan termasuk saya😌",shopee makin kesini makin pelit voucer gratong biasa k bisa gratong skrg jadi k baru dapat voucer terus shopee video biasa menit jadi jam shopee tanam biasa bantu air jadi air terus kalau ngebantu org dapat air skrg jdi org doang terus biaya tangan makin mahal maksutnya apaya ken banget org alih app lain padahal aku ttp setia sm shopee krna gratong game nya kalau begini seperti bnyk pindah haluan masuk,2,Negative
4f9b9053-cb4e-4701-a5d6-13c7c1902de3,"Sekarang shopee sangat susah buat pesanan, 4 akun shopee sy tidak bisa membuat pesanan di karenakan tidak bisa menggunakan voucher ongkir, padahal voucher yg sy gunakan adalah voucher ongkir ramadhan sale.",sekarang shopee sangat susah buat pesan akun shopee tidak bisa buat pesan karena tidak bisa guna voucher ongkir padahal voucher guna voucher ongkir ramadhan sale,2,Negative
68b3d315-8c49-411a-a30a-b310018bd123,🙏🙏....,,2,Negative
54070a4c-a7a7-4b78-9718-4307927db069,Loadinggg paraahh,loadingg paraahh,2,Negative
70661d75-3ceb-4d46-ab5a-bbc27044d564,Makin rame malah makin lemot. Buka apa2 segala lemot. Apk sial.,makin rame malah makin lambat buka apa segala lambat apk sial,2,Negative
492df74d-829d-4c8e-b775-208625506365,Kok ngk kayak dulu....dulu bagus sekali sekarang mngecewakan,ngk kayak dulu dulu bagus sekali sekarang mngecewakan,2,Negative
5b37bdf9-0389-41b4-abe4-cf69e213b194,"Aplikasi superrr lemot si, kekuatan sinyal suka hilang tiba2 pas lagi buka aplikasi ini",aplikasi superr lambat si kuat sinyal suka hilang tiba saat lagi buka aplikasi,2,Negative
cdbc7e1d-c4bf-402e-8f2e-87ed2ffd1a7f,Tolong dong shopee toko yg kurang jelas di beri tindakan,tolong shopee toko kurang jelas beri tindak,2,Negative
cc8dc5d3-84c0-49c4-92d8-a6f62146e372,Kenapa ya voucer gratis ongkir sekarang di setiap toko minimal blanja jadi 120k sama 30k. Prasaan bulan kemaren ngga kayak gini...????,kenapa voucer gratis ongkir sekarang tiap toko minimal blanja jadi k sama k prasaan bulan kemaren ngga kayak gin,2,Negative
25519ed0-2a38-4bbe-a405-3fad76e6b837,Kenapa sekarang apk nya jadi lemot ya... 🙈,kenapa sekarang apk nya jadi lambat,2,Negative
e1fa691a-4011-4daf-b460-b8025709e44d,CENGITT ONGKIR BOSSSS,cengitt ongkir boss,2,Negative
cd2560b7-c510-45eb-92ed-da04dc3702e6,Suka,suka,2,Negative
72b354fb-0bd8-4831-942f-ed2e19a8d4c2,Aplikasinya lola bgt,aplikasi lambat banget,2,Negative
f7b8f6d6-87f6-4bb4-9000-c06217480d69,Ini udah berapa hari error yaa..,berapa hari rusak yaa,2,Negative
beb3d708-166b-477d-9298-b667d18617be,Ngebug,ngebug,2,Negative
f4cc81ef-2b66-411e-8d59-ed3acaece2b9,Lg error ne? Knp d buka sllu dlm perbaikan trz dri kmrn?! Knp lg ne?!,lg rusak ne knp d buka sllu dlm baik trz dri kmrn knp lg ne,2,Negative
bea8b754-aa80-4d7e-8ff1-cdb55212aa87,Kq sekarang shoppe makin di update jadi lemot kalau mau msk aplikasi ny.,kq sekarang shoppe makin update jadi lambat kalau mau msk aplikasi ny,2,Negative
8b47a5d6-0c2f-4e04-88e9-278961060e85,"Tf harus dengan foto KTP, kenapa tidak ada opsi foto kartu pelajar bagi yang belum punya KTP?",tf harus foto ktp kenapa tidak opsi foto kartu ajar belum punya ktp,2,Negative
cd121e8a-09d2-4ef6-8727-2b6dbd63c7ae,"Kok skrang voc shopee potongan ny dkit bnget ya, udh gk gratis ongkir lg",skrang voc shopee potong ny dkit bnget tidak gratis ongkir lg,2,Negative
bcb1f32a-589b-40aa-9d5d-0a8fe3cdd827,"Ini kok setiap saya buka selalu keluar tulisan halaman sedang dalam perbaikan ya mau di update aplnya juga gabisa ,jadi hrs di gimanainya ? Tolong dong perbaiki lagi",tiap buka selalu keluar tulis halaman sedang baik mau update aplnya gabisa jadi hrs gimanainya tolong baik lagi,2,Negative
2a6e98fd-385a-4058-afb3-2b2b38af9b15,Kenapa sekarang gak bisa di pakai semua koinnya?,kenapa sekarang tidak bisa pakai semua koin,2,Negative
a172ad2d-be89-4b4c-b1a3-f5905f828a53,Terlalu meremehkan hal detailed,terlalu remeh hal detailed,2,Negative
31e45cf4-0b96-47e8-addc-262df7ff741b,"Makin lama makin jelek sering bug, lola memuat gambar terpaksa pindah tempat belanja hddh",makin lama makin jelek sering bug lambat muat gambar paksa pindah tempat belanja hddh,2,Negative
69076c4a-05a6-49e0-b9e2-4b2b4c34c633,"Tolong segera perbaiki, untuk pembayaran di market place lemot. Tidak bisa melakukan pembayaran.",tolong segera baik bayar market place lambat tidak bisa laku bayar,2,Negative
15dc77ec-98e3-4e6a-b4a6-03508ca0d9d1,Fitur dmnya eror terus... waktu online sama terakhir diliatnya beda...padahal lagi online. Tapi tertulis 4hari yang lalu😑😑,fitur dmnya eror terus waktu online sama akhir liat beda padahal lagi online tapi tulis hari lalu,2,Negative
c5c05581-f9f3-441f-9ba7-5b9c8d12cd15,"Satu bintang karena saya suka app ini, satu bintang lagi karena app ini berguna, yang lain karena lagu Sopi cod sopi cod Bayar langsung ditempat Sopi cod sopi cod Pasti dijamin aman Pake sopi cod",satu bintang suka app satu bintang lagi app guna lain lagu sopi cod sopi cod bayar langsung tempat sopi cod sopi cod pasti jamin aman pakai sopi cod,2,Negative
393b5b0b-e17a-44e6-b953-b139ab9e55c4,Simpel sich belanja di sini cuma kadang ongkir mahal jadi harus pinter2 cari toko ongkir murah,simpel sich belanja sini cuma kadang ongkir mahal jadi harus pinter cari toko ongkir murah,2,Negative
0996ce91-6869-4b4f-a430-e11a235d6161,"Dh d apdet,APUS cashe msh aj kembali ke halaman utama knp Sich ko setiap ad perubahan eror mulu",dh d apdet apus cashe msh aj kembali halaman utama knp sich ko tiap ad ubah eror mulu,2,Negative
16970763-fe3d-4128-b738-0ff9cd08f2f3,"SEKARANG, ADA BIAYA PELAYANAN, BIAYA PENANGANAN YANG GA MENENTU HARGANYA, ONGKIR NYA GA ADA, MINIMAL ORDER 40RB, GILIRAN C.O GA ADA GRATIS ONGKIRNYA. KEBIJAKAN PERUSAHAAN TP ENGGA BIJAK BUAT PELANGGAN/PEMBELI. SEKRANG LEBIH SENENG BELNJA DI TIKTOK 🥰🤑🤑 LEBIH MURAH, DAN BANYAK DISKON TIAP HARI",sekarang biaya layan biaya tangan tidak tentu harga ongkir nya tidak minimal order rb gilir c o tidak gratis ongkirnya bijak usaha tapi engga bijak buat langgan beli sekrang lebih neng belnja tiktok lebih murah banyak diskon tiap hari,2,Negative
4d707316-8d39-409b-b8b2-f92362510622,"Makin kesini makin aneh aja nih shopee dari masalah lemot, ngelag, eror sampe gak bisa buka aplikasi udah gak jelas",makin kesini makin aneh aja nih shopee masalah lambat ngelag eror sampai tidak bisa buka aplikasi tidak jelas,2,Negative
61239d65-87d4-4072-bb80-bd0996630e53,pay later blank,pay later blank,2,Negative
6370fb9c-d65e-4ba9-b684-22fb3b741774,Kenapa shopee saya lelet dan suka keluar sendiri?,kenapa shopee lambat suka keluar sendiri,2,Negative
f67aef63-2fab-4027-8e82-6ed75d195117,"ngelag banget apk nya, padahal jaringan bagus.",ngelag banget apk nya padahal jaring bagus,2,Negative
aa0efd8d-e42e-4036-bbff-8af252aa76a1,"Semakin lama semakin gak jelas, potongam ongkir tambah sedikit dan udah gak bisa cod lagi",makin lama makin tidak jelas potongam ongkir tambah sedikit tidak bisa cod lagi,2,Negative
b34de099-c731-4676-a0b3-a879a20ff430,"Knapa apk nya sering nge lag skrng Mau pembayarn jdi susah jdi kn, katanya ada masalah pada jaringan anda, padahl aslinya jaringan saya baik"" saja, kok makin d perbarui malah mkin kurang bagus apk nya",knapa apk nya sering nge lag skrng mau pembayarn jdi susah jdi kn kata masalah jaring padahl asli jaring baik makin d baru malah mkin kurang bagus apk nya,2,Negative
189fe861-d1b8-4a6b-9012-1772f0dba109,KACAU nih !!! Beli barang pakai ekspedisi shopee xpress lamaaaaa banget sampai nya. Barang sudah sampai kota tujuan sejak 4 hari yg lalu tapi msh belum di antar sama kurir nya.,kacau nih beli barang pakai ekspedisi shopee xpress lamaa banget sampai nya barang sampai kota tuju sejak hari lalu tapi msh belum antar sama kurir nya,2,Negative
c31f874a-9eb0-47c7-b387-3ed7f7bc50c5,"Saya ksh bintang dua,karena kurir nya tidak mau menelepon,tau"" nya barang sudah dikirim kembali",ksh bintang dua kurir nya tidak mau telepon tau nya barang kirim kembali,2,Negative
25f57213-9e72-4b85-bf18-25e836310a3c,"Kenapa y, shopee skrng kok ndk secepat dlu.. Sekrng loding e lambat",kenapa y shopee skrng ndk cepat dlu sekrng loding e lambat,2,Negative
4d984244-8d46-4965-81b0-978a01a30b17,"Kok jadi berubah ya, saya ini vaper, dan saya berumur diatas 35 thn, mw beli liquidpun malah jdi susah. Coba dari histori pembelian dgn mengunjungi tokonya malah produknya gada yg ditampilkan. Bagaimana ini? Bintang msih saya kasih 2, klo ada perubahan saya kasih 5, klo ada 6 bintang g ragu lgi, sya pasti kasih sebagai rasa apresiasi saya. Tlg fixed it",jadi ubah vaper umur atas thn mw beli liquidpun malah jdi susah coba histori beli unjung toko malah produk gada tampil bagaimana bintang msih kasih kalau ubah kasih kalau bintang tidak ragu lgi sya pasti kasih rasa apresiasi tlg fixed it,2,Negative
9f3ca266-06a4-4dd5-920d-174a44f029b3,"Makin lama aplikasi nya makin berat. Susah dibuka. Ini sangat menyulitkan saya sebagai penjual . Sangat menghambat saat mau cek orderan yg masuk. Mau beli HP yg baru yg lebih RAM nya blm ada modal, tp kalo ky gini haduh,,, susah sekali dbuka aplikasi shopee ini sekarang",makin lama aplikasi nya makin berat susah buka sangat sulit jual sangat hambat saat mau cek order masuk mau beli hp baru lebih ram nya blm modal tapi kalau ky gin haduh susah sekali dbuka aplikasi shopee sekarang,2,Negative
c53c6549-d6a1-45fc-bb7d-44ae063c4e5f,"Anjir udah 2 hari ini masih ""ups lagi ada perbaikan sistem"" ga bisa masuk sama sekali parah, padahal udah di update udah di hapus cache juga, parah",anjir hari masih ups lagi baik sistem tidak bisa masuk sama sekali parah padahal update hapus cache parah,2,Negative
c7604159-5613-416a-9525-f939f7b60328,"Kenapa makin kesini gratis ongkir makin naik yg awalnya minim belanja 0 rupiah lalu kemarin minim belanja 40.000 eh barusan mau co malah minim belanja 120.000 Makin hari juga makin lemot Mau co juga nggk bisa""",kenapa makin kesini gratis ongkir makin naik awal minim belanja rupiah lalu kemarin minim belanja eh barusan mau co malah minim belanja makin hari makin lambat mau co nggk bisa,2,Negative
2f250be6-a85c-4589-a64d-a0cfcf3dc7cf,"Shope sekarang kurir nya da mulai aneh! masak belum lagi etimasi tiba"" pengiriman nya di batal kan",shope sekarang kurir nya da mulai aneh masak belum lagi etimasi tiba kirim nya batal kan,2,Negative
4fa23178-1596-4244-8159-f3d3ec611516,"SPayLater skarang ribanya tinggi.dan pakai voucher gratis ongkir gak berpengaruh tetap harga barang,ongkir dan riba nya di hitung semua.jadi beda dgn yg dulu2,sepertinya harus stop jangan dipakai lagi sampai semua cicilan lunas.Jangan sampai kalian terikat jadi gak lunas pakai paylater krn tambah mahal bisa nyekek, beda dgn pertama x fitur Spaylater ada.sdh berthun2 punya akun shopee krn dulu sering blanja, knp skarang krn gak sering belanja jd turun level ke silver lagi kyak anak baru di shope",spaylater skarang riba tinggi pakai voucher gratis ongkir tidak pengaruh tetap harga barang ongkir riba nya hitung semua jadi beda dulu seperti harus stop jangan pakai lagi sampai semua cicil lunas jangan sampai ikat jadi tidak lunas pakai paylater tambah mahal bisa nyekek beda pertama x fitur spaylater berthun punya akun shopee dulu sering blanja knp skarang tidak sering belanja jadi turun level silver lagi kyak anak baru shope,2,Negative
c45ae4d2-ac2d-437c-859d-f1f02b4678a4,"Sekarang shopee ongkirnya udh mahal mana ada biaya admin nya yg mahal juga,tolong kembaliin shopee seperti dulu yg grtis ongkir dan tanpa biaya admin",sekarang shopee ongkirnya mahal mana biaya admin nya mahal tolong kembaliin shopee dulu grtis ongkir tanpa biaya admin,2,Negative
c7d9f8c1-0823-48b9-a64a-00cf0d9db47d,"Lemooooooootttttttttt.... pake ditambahin shopee video jadi berat ! Fokus lah shopee, e-commerce ya e-commerce aja, segala mau niru tiktok.. failed tau gak??",lemoott pakai ditambahin shopee video jadi berat fokus shopee e commerce e commerce aja segala mau niru tiktok failed tau tidak,2,Negative
90d34f29-5bf1-4918-8a99-41b00cb5bc88,Susah jual barang produk yg d tawarkan susah ditemukan kurang adanya penjelasan cara berjualan,susah jual barang produk d tawar susah temu kurang jelas cara jual,2,Negative
f879b149-ca6f-4965-8eff-81dfa7e7ef76,Gua udah cape² ngumpulin saldo shopee video sampe 50k pas gua tarik malah ditolak dan saldo gua ga balik lagi malah hilang,cape ngumpulin saldo shopee video sampai k saat tarik malah tolak saldo tidak balik lagi malah hilang,2,Negative
c1932482-abe0-4bad-8648-6bc8b986e8e1,"Ko Shopee saya gabisa di buka ya, kembali ke halaman utama terus",ko shopee gabisa buka kembali halaman utama terus,2,Negative
ba724e46-6551-4b5d-9db8-f821b1759a6b,Baru bulan ini ngrasain shope nya lemot sumpah bikin emosi,baru bulan ngrasain shope nya lambat sumpah bikin emosi,2,Negative
16b6b0f8-a7eb-423f-af67-b9a886be345f,"Jadi apk campur"" jadi LEMOT LELET chat suka ga muncul, gambar juga ga muncul, tolong segera perbaiki hilangin aja video""nya bikin LEMOT",jadi apk campur jadi lambat lambat chat suka tidak muncul gambar tidak muncul tolong segera baik hilangin aja video nya bikin lambat,2,Negative
0bf1998e-708d-4e58-be52-085c77a4a215,Lemot..,lambat,2,Negative
526af2d8-e421-438f-9828-fed143cf018b,"Shopeenya udah d update tp kok masi gk bisaa aja,kok halaman bermasalah terus",shopeenya d update tapi mas tidak bisaa aja halaman masalah terus,2,Negative
bca62d7a-953e-492b-946e-d91c8fd36bcc,"Tuk konsumen lebih baik ngaca dulu aja dehh pada diri sendiri sebelum memberi nilai dan komentar buat driver!! Jadi jangan mentang mentang lah so so so an kaya raja,sama sama pencari promo aja belagu!!! Bravo driver",tuk konsumen lebih baik ngaca dulu aja dehh diri sendiri belum beri nilai komentar buat driver jadi jangan mentang mentang so so so an kaya raja sama sama cari promo aja belagu bravo driver,2,Negative
d2b047fe-7c91-406f-90f3-e26f72829ec4,Ongkir lu makin lama makin mahal kurangin dikit napaa boyy jangan minumum belanja 40 rb baru ongkir 0 minimal kaya dlu lagi lah 10 rb /20 rb,ongkir lu makin lama makin mahal rangin dikit napaa boyy jangan minumum belanja rb baru ongkir minimal kaya dlu lagi rb rb,2,Negative
988d87c0-0e87-4ae2-8a11-3393fb079e35,Kenapa dalam perbaikan terus 2hari ini...,kenapa baik terus hari,2,Negative
4021c2c0-7c84-406f-b820-6bde5fecf991,Tolong ya buat yg berdagang di aplikasi ini. Jngan jual sepatu di kasih ny gelang. Jual baju di kasih ny jepit. Perbaiki cara komunikasi. Barang udah di bayar tidak sesuai pesanan tidak bisa di kembalikan.. apaakah,tolong buat dagang aplikasi jngan jual sepatu kasih ny gelang jual baju kasih ny jepit baik cara komunikasi barang bayar tidak sesuai pesan tidak bisa kembali apaakah,2,Negative
3c51d9ea-93e7-4fb1-b4cb-3975a10c283d,Aplikasinya lemot. Loadingnya lama.. Mau pakek jaringan wifi ataupun paket data kartu sama aja tetap lama loadingnya. Parah sekali sekarang..,aplikasi lambat loadingnya lama mau pakai jaring wifi atau paket data kartu sama aja tetap lama loadingnya parah sekali sekarang,2,Negative
ddd9edb7-a17f-49a8-a1f3-70d7781cce6c,Gambar barang tidak muncul,gambar barang tidak muncul,2,Negative
a0f869bc-c3cb-4f3b-91c0-450516e7aca6,Koo shoppe live cman ke potong 20rb sih sumpah kecewa baisany kn 50rb😭😭,koo shoppe live cman potong rb sumpah kecewa baisany kn rb,2,Negative
c4f8e333-4cf2-42eb-bc3c-da6bdedae6a2,"Saya Unisnstal karena pelit ngk ngasih limit pinjaman👊 ,jadi pindah ke akulaku gak ribet",unisnstal pelit ngk ngasih limit pinjam jadi pindah akulaku tidak ribet,2,Negative
473e0369-227d-480b-b7d9-5874e86c2794,Tolong aplikasi shopee sy erore dr kemarin,tolong aplikasi shopee erore dr kemarin,2,Negative
307aebb5-0ae5-4582-a942-e165d567caa9,Aplikasinya lemmott,aplikasi lemmott,2,Negative
271e4e01-2c5c-428e-af0f-ff18a974d2ca,"Pencarian menurut saya kurang akurat, jauh dari kata pencarian terkadang.",cari turut kurang akurat jauh kata cari terkadang,2,Negative
0053cdba-bf03-4847-96e1-81ac859b33aa,Sudah top up shopee pay malah saldonya tidak masuk udah menghubungi cs balasannya lama dan permasalahan gak selesai,mantap up shopee pay malah saldo tidak masuk hubung cs balas lama masalah tidak selesai,2,Negative
02c9a704-3a32-47bd-9ce9-131394c98445,Lemot bangettt. Bikin males bukanya:(,lambat banget bikin malas buka,2,Negative
734522a0-9344-440a-aeff-587dbbf5f6af,"Dikit2 admin, mau check out admin, isi saldo admin, gratis ongkir ptongan makin dikit hadeeehhh lama2 males pake shopee mngkin bsa bralih ke aplikasi sbelah kali ya",dikit admin mau check out admin isi saldo admin gratis ongkir ptongan makin dikit hadeehh lama malas pakai shopee mngkin bsa bralih aplikasi sbelah kali,2,Negative
c0afeec7-bf4f-4288-8852-973f7f4250f0,"Ko skarang shopee aku suka ga mau di buka keterangannya sedang dalam perbaikan terus...padahal sudah diperbarui,sudah hapus cache..",ko skarang shopee aku suka tidak mau buka terang sedang baik terus padahal baru hapus cache,2,Negative
63a21abb-9eff-442e-ba63-c79734b33597,"Min maap kukasi bintang 2 dulu ya. Shopeeku lemot banget, selalu aja minta sambungkan ke jaringan lbh stabil, pdhl sblmnya ga. Udah login logout, bersihkan cache, bahkan sampe reinstall, ttp aja ga bisa. Sampe ak gabisa CO apapun 😭. Ak mau chat cs aja gabisa krn selalu sambungkan ke jaringan yg lebih stabil. Jaringanku oke, tapi skrg gabisa buat akses shopee. Tolong min ak harus ke siapa biar ak bisa pake shopee lagi. Terimakasih mimin",min maap kas bintang dulu shopeeku lambat banget selalu aja minta sambung jaring lbh stabil pdhl sblmnya tidak login logout sih cache bahkan sampai reinstall ttp aja tidak bisa sampai ak gabisa co apa ak mau chat cs aja gabisa selalu sambung jaring lebih stabil jaring oke tapi skrg gabisa buat akses shopee tolong min ak harus siapa biar ak bisa pakai shopee lagi terimakasih mimin,2,Negative
dcacf6e5-34b3-4527-a105-c4d0d9e37512,"Makin kesini shope makin gajelas,giliran baju sexy ada tapigiliran nyari Vape susahbanget gakeluar keluar.",makin kesini shope makin gajelas gilir baju sexy tapigiliran nyari vape susahbanget gakeluar keluar,2,Negative
01c03640-47a7-4540-9a35-66c703a367f6,kenapa pembaharuan halaman trs ch mau belanja susah mau beli token susah....,kenapa baharu halaman terus ch mau belanja susah mau beli token susah,2,Negative
b37b665f-b433-46b6-a03e-1b583d154eac,"Ribet sekali mau mindahin no hp, dri hp yg lama dgn hp yg baru..",ribet sekali mau mindahin no hp dri hp lama hp baru,2,Negative
928146a9-d111-4997-9392-f18e2b001fd9,"Limit ada, malahan tdi pagi limit ditambah 270k, ehh tiap kali mau nyoba pembayaran pakek shopeepaylater ditolak mulu...ahhh bkin ksel dah shopee, mending hapus ajja dah akun saya.",limit malah tdi pagi limit tambah k ehh tiap kali mau nyoba bayar pakai shopeepaylater tolak mulu ahh bkin ksel dah shopee mending hapus ajja dah akun,2,Negative
73b834b3-4459-4e78-830a-f150619a8c36,Bagus tp ada video video nya gitu jadi lemot,bagus tapi video video nya gitu jadi lambat,2,Negative
020dcae1-9c66-466d-ac10-68f6f400cc99,"Setelah update malah lemot, sering macet jd males mau belanja. Soalnya harus force close app dulu baru bisa. Ahg..... Sudahlah",telah update malah lambat sering macet jadi malas mau belanja soal harus force close app dulu baru bisa ahg sudah,2,Negative
ec517733-60f4-49a9-bb04-c7facd540a92,Apk nya lemot,apk nya lambat,2,Negative
53bdc8ef-da64-489e-aa2d-cc62880aaf1d,sangat kecewa saya beanja di sopee selernya kantornya ga tanggung jawab sampai saat ini kurang barang nya ga ada yg tanggung jawab,sangat kecewa beanja sopee selernya kantor tidak tanggung jawab sampai saat kurang barang nya tidak tanggung jawab,2,Negative
